date,lokasi,status,text,time,tweet_id,username,provinsi,label
2019-06-13,masih di Kudus,200,Sma lebih menyedihkan  pak. Kudus punya 9 kecamatan  tp ada 3 kecamatan yg gak ada SMAnya. Aturan zonasi sekarang deket2an rumah sama sekolah  trs anak2 di 3 kecamatan itu auto kegusur sama yg ada di range 1 sekolahan,21:31,1139178574974291969,@hafidhsyifa,JAWA TENGAH,2
2019-05-17,Yogyakarta Indonesia,200,PPDB 2019: Zonasi Untungkan Sekolah Pinggiran https://jogjapolitan.harianjogja.com/read/2019/05/17/510/992845/ppdb-2019-zonasi-untungkan-sekolah-pinggiran?utm_source=dlvr.it&utm_medium=twitter â€¦,20:49,1129383457585426432,@Harian_Jogja,DI YOGYAKARTA,3
2019-07-09,Pekanbaru ↔️ Batam,200,Sekolah sistem ZONASI DUNGU.,12:08,1148458876150276098,@Inayah_Rasyid,RIAU,2
2019-05-19,Semarang Barat Indonesia,200,Simalakama emang...misalpun masuk negeri di zonanya tapi akhlaq&bahasa bisa terancam.. Terutama di daerah kota kecil.. Zonasi di kota besar oke oke aja tapi untuk kabupaten kecil yg jumlah sekolah negrinya terbatas  pemerataan mutu adalah hal yg mustahil krn jauh dari pengawasan,9:15,1129933615993802753,@sheryambar,JAWA TENGAH,2
2019-03-08,Pekanbaru,200,Terus dengan zonasi sekolah jadi diharapkan semua siswa bisa mendapat hak belajar yang adil  #ManfaatZonasiSekolah,14:37,1103922639846825984,@mutmuthea,RIAU,1
2019-03-08,Surabaya,200,"Kalau jarak sekolah dg rumah tdk terlalu jauh, orang tua jg jadi mudah melakukan pengawasan. Peluang anak2 buat bolos jd lebih kecil soalnya gampang ketahuan ama ortu dan gurunya #ManfaatZonasiSekolah",8:14:21,1103931950094409729,@WiedWidya,JAWA TIMUR,1
2019-03-08,Bogor Indonesia,200,Yg terakhir nih  utk jenjang SD  sistem zonasi menjadi pertimbangan seleksi tahap kedua setelah faktor minimum usia masuk sekolah sudah terpenuhi. Sedangkan bagi SMK sama sekali tidak terikat mengikuti sistem zonasi. #ManfaatZonasiSekolah,15:47,1103940265142697984,@melfeyadin,JAWA BARAT,3
2019-06-08,Purworejo - Bandung,200,Nah itu  kalau mutunya jadi setaranya bagus semua mah bagus. Lah ini jadi rata-rata. Pemerintah tuh sukanya instan. Pemerataan bukannya bikin mutu pengajarnya bagus  peralatan di sekolah bagus  dsb malah zonasi. Gedung sekolah gw aja yg baru sumbangan alumni semua.,10:30,1137200191595896832,@clausiusmossoti,JAWA BARAT,2
2019-06-15,Yogyakarta Indonesia,200,Adek-adek yang malas belajar pasti menolak sistem zonasi sekolah dihapus,12:50,1139772260242186241,@ditcuu,DI YOGYAKARTA,3
2019-08-02,Yogyakarta,200,Efek zonasi yang membuat sekolah-sekolah favorit menghasilkan siswa yang luar biasa. Luar biasa jnck,14:47,1157196172311662593,@morningjunkie,DI YOGYAKARTA,2
2019-08-18,Batam-Yogyakarta,200,Visi 74th Indonesia sbnrnya ga sejalan dgn apa yg dilakukan pemerintah. Menuju SDM unggul. Bagaimana mau unggul  sekolah unggul aja tidak ada lagi. Semua diratakan karna zonasi. hmm,12:28,1162959485788282880,@St_Agustinus,DI YOGYAKARTA,2
2019-05-24,Kota Malang,200,@DisdikMalang @sutiaji1964 pak ustad bilang bangunlah rumah di dekat masjid  #ppdb mengajarkan bangunlah rumah di dekat sekolah siapapun penggagas ppdb zonasi harus bertanggung jawab moral pada satu generasi anak2 yang jadi korban peraturan yang gak masuk akal !,11:27,1131778667946708992,@LatoOscura,JAWA TIMUR,2
2019-06-13,Medan sumut,200,Dan saya sangat tidak setuju dengan peraturan menteri pendidikan tentang zonasi sekolah  seperti didesa saya  jarak tempuh utk mencapai lokasi sekolah negeri sekitar 13 km dan itu sudah diluar zona  makanya tidak ada satu pun anak anak didesa saya yg bisa sekolah di sma negeri.,8:52,1138987472094879744,@TriBangsa,SUMATERA UTARA,2
2019-06-03,Malang Jawa Timur,200,MAU MERUBAH SISTEM ZONASI UDAH ITU AJA. Soalnya pemerintah masih salah kapra dengan sistem zonasi  yang seharusnya memeratakan pendidikan malah sebaliknya. Sekolah di indonesia masih belum memiliki standar yg sama jadi blm bisa dilakukan sistem zonasi semoga dapet fb yaw,13:58,1135440637891768321,@kueyanghaqiqi,JAWA TIMUR,2
2019-02-22,Bandung Jawa Barat,200,More info  Abdul M  0822.1661.8168  #tamansari #universitas #residence #apartemen #pusatkota #kotabandung #siaphuni #investasi #sekolah #zonasi #riaujunction #braga #bip #bec #asiaafrikaâ€¦ https://www.instagram.com/p/BuLqP5lA67t/?utm_source=ig_twitter_share&igshid=vu4n0aamcc1x â€¦,18:21,1098905555425480705,@Alvida_Care,JAWA BARAT,3
2019-08-01,Bandung West Java Indonesia,200,Gara-gara zonasi jumlah Bus Sekolah yang beroperasi berkurang. Sehingga ada wacana bus sekolah yang tidak terpakai digunakan untuk TMB dan juga Bandros,11:16,1156780797266812928,@PRFMnews,JAWA BARAT,2
2019-04-10,Surakarta,200,Skema Zonasi sendiri diterapkan unyuk pemerataan prestasi dan dengan dekatnya jarak antara rumah-sekolah  diharapkan akan menghemat biaya perjalanan dan siswa menjadi semangat untuk bersekolah. #FiestaMaksimum,15:51,1115900031092056064,@fiestaradio_,JAWA TENGAH,1
2019-03-02,Kota Semarang Jawa Tengah,200,"Gr2 liat twit zonasi sekolah jadi kepengen cerita pengalamanq daftar sekolah kemaren :""  Dan jadilah...  Sebuah utas",13:52,1101736948861820930,@dimethycone,JAWA TENGAH,3
2019-05-18,Yogyakarta Indonesia,200,Ya benar  parameter penerimaan siswa baru pada tahun 2019 digunakan sistem zonasi berbeda dari sistem rayon dan sistem NEM sistem zonasi menggunakan jarak rumah dari sekolah sebagai parameter utama diterimanya siswa di sekolah,12:56,1129626708913451008,@elfanwr,DI YOGYAKARTA,3
2019-02-14,Jakarta Pusat DKI Jakarta,200,Penetapan Zonasi Sekolah dalam Proses Perampungan https://jpp.go.id/humaniora/pendidikan/330121-penetapan-zonasi-sekolah-dalam-proses-perampungan â€¦ #JppIndonesia,10:13,1095883593442746368,@JppIndonesia,DKI JAKARTA,3
2019-05-29,galaxy bimasakti,200,Jadi nem kamu + zona kalo gk salah jrk kamu ke sekolah ada skornya trs nanti di tambahin nem kalo gk salah y kyk gitu tergantung sma nya ngasih kursi berapa buat zonasi kombinasi.Tapi ini jalur aman kalo seandainya nem mu gk gedeÂ² amat,12:21,1133604305192153088,@moonlimh,NUSA TENGGARA BARAT,3
2019-08-13,bandung indonesia,200,memiliki ZOnasi yang jauh tetap saja tidak akan bisa diterima karna jauh dengan zonasi. Saya pribadi sendriri kontra dengan adanya Zonasi pada saat masuk sekolah karna pada saat jaman saya masuk sekolah tidak perlu memakai zonasi Banyak  berita pada saat pendaftaran sekolah-,19:58,1161260615584735232,@meirizkyekaa,JAWA BARAT,2
2019-06-20,Kota Surabaya Jawa Timur,200,Dengan begini  yang perlu diperbaiki selanjutnya adalah pemerataan kualitas sekolah di setiap tempat. Agar tujuan dari zonasi ini terwujud  yaitu akses bagi seluruh lapisan masyarakat atas pendidikan berkualitas yang disediakan oleh negara.,21:51,1141720224367960064,@dm_dinama,JAWA TIMUR,1
2019-03-18,Rangkasbitung Indonesia,200,Aku udah coba mas...  Dengan gunakan Pesantren untuk menampung anak anak luar kota Rangkas bisa sekolah negeri di kota diluar zonasi.  Jadi mereka sekolah sambil mesantren Kiriman beras ortu dimasak bersama.  Kadang kehabisan beras juga.  Ada kebersamaan disitu,12:43,1107517906852544512,@MisbahWiyono,SULAWESI UTARA,3
2019-08-19,Kota Surabaya Jawa Timur,200,Suka bingung gak sih  sekarang pada banyak bis sekolah antar jemput gitu  tapi kan sekarang sistem zonasi  yang ada pada jalan kaki semua dong orang rumahnya deket masa naik bis,12:48,1163326838258593792,@dyah_arum11,JAWA TIMUR,2
2019-05-20,semarang,200,Ketua Komisi D DPRD Demak; Sistem Zonasi Untuk Hilangkan Label Sekolah Favorit http://news.semarang-id.com/R53VH8,20:11,1130461056491327488,@smg_ID,JAWA TENGAH,3
2019-05-30,Yogyakarta Indonesia,200,"""Sekolah dimana?"" ""Sma n 1 ******  zonasi hehe""",22:05,1134113518934941701,@liaaliay,DI YOGYAKARTA,3
2019-01-29,Tangerang Indonesia,200,Dinas Pendidikan Kota Tangerang kembali mengkaji sistem zonasi Penerimaan Peserta Didik Baru (PPDB) Sekolah Menengah Pertama Negeri (SMPN) untuk tahun ajaran 2019/2020.  Pasalnya â€¦ https://www.instagram.com/p/BtNhRudHBUQ/?utm_source=ig_twitter_share&igshid=1ob8re9qnhgbj â€¦,15:10,1090160149916987392,@AboutTNG,BANTEN,3
2019-06-06,Yogyakarta Ina,200,bisa2 km sekolah di banguntapan 2 cuk kalo pake zonasi,19:15,1136607515104272390,@ferdynawdy,DI YOGYAKARTA,3
2019-06-07,Tangerang Indonesia,200,Min mau tanya kartu keluarga anak saya Mampang. Saya mau daftarkan anak sy di daerah Petukangan. Jalur zonasi/non zonasi min. Untuk daftar sekolah SD.,20:15,1136984984936374272,@adenatha6,BANTEN,3
2019-06-19,Jakarta Selatan DKI Jakarta,200,DPR YG HEBAT - Mana peduli anda tentang #zonasi #ppdb yg kacau buat orang tua susah dan anak depresi   nem tinggi nggak bisa sekolah @jokowi @muhadjir_ef @Kemdikbud_RI @ganjarpranowo @OmbudsmanRI137 @kaesangp,5:11,1141106215809736704,@boysimangunsong,DKI JAKARTA,2
2019-04-22,Bandung Indonesia,200,Pro kontra sexy killers  nikah muda  sex education  zonasi sekolah,1:59,1120039276454932480,@shahnazms,JAWA BARAT,3
2019-06-16,Kota Surabaya Jawa Timur,200,Dari pengamatan dan opini pribadi  yang resah justru masyarakatnya  mengkotak kotakkan anak pinter dan ga pinter  lalu judge â€˜yang pinter mustinya sekolah disini  tapi berhubung zonasi ga bisa dia sekolah disitu  kasianâ€™ kelamin emang mentalnya.,4:43,1140012014623850496,@gloomysabath,JAWA TIMUR,1
2019-05-13,Kota Baubau Sulawesi Tenggara,200,Busel Akan Terapkan Sistem Zonasi Sekolah  -La Makiki: Langkah Percepat Pemerataan Kualitas Pendidikan  http://baubaupost.com/2019/05/13/busel-akan-terapkan-sistem-zonasi-sekolah-la-makiki-langkah-percepat-pemerataan-kualitas-pendidikan/ â€¦,11:04,1127786616188047360,@baubaupostt,SULAWESI TENGGARA,3
2019-03-08,Malang,200,"Dengan menerapkan zonasi sekolah, otomatis siswa, sekolah dan wali murid berada di wilayah yang sama sehingga lebih mudah dalam membentuk karakter anak yang membutuhkan kerja sama antara wali murid dan sekolah #ManfaatZonasiSekolah ",6:58:27,1103912850429366273,@kwardani_retno,JAWA TIMUR,1
2019-06-15,Semarang Indonesia,200,Pada saat sistem rayon itu sdh bagus dalam rayon 60% luar rayon 30% luarkota 10%.dan nilai UN menjadi acuan tp skrng 90% zonasi 5% prestasi 5%pindah ortu anak2 sekolah memperjuangkan nilai tp nilai tdk dilibatkan sama sekali bagaimana ini pak mendikbud?,5:58,1139668448277983234,@OkeOmotu,JAWA TENGAH,2
2019-05-29,Yogyakarta Indonesia,200,jangan sedihhh  dulu aku jg gt NEMku cukup buat masuk SMA fav tp gegara zonasi  jd gabisa  tp sekarang aku seneng sekolah di yg bahkan aku ga kepikiran kesitu tp ternyata temennya asik2 uwuw. Tuhan bakal ngasih yg terbaik yg kamu butuhkan nder bukan yg kamu mau  SEMANGATT!,8:32,1133546747769151488,@wacosmosss,DI YOGYAKARTA,3
2019-05-24,Kota Yogyakarta Yogyakarta,200,@ppdbdki min  zonasi berdasarkan kelurahan kan ya? bukan berdasarkan sekolah asal siswa?,13:07,1131803837352689664,@adepwardani,DI YOGYAKARTA,3
2019-05-28,Sumedang Jawa Barat,200,Tergantung kebijakan wilayah kamu nderr  kalo di DKI zonasi tergantung zona kumpulan beberapa kecamatan/ 1 kecamatan ( ga dilihat dari jarak rumah ke sekolah ) sama NEM itu tetap penting..,23:46,1133414335772909568,@NorthSide_8,SUMATERA UTARA,3
2019-06-19,Kota Malang Jawa Timur,200,"HAHAHA. Astaghfirullah :"") Kecuali kalo yakin semua sekolah kualitasnya sama  zonasi OK lah yo. Tapi loo.. kualitasnya beda-beda :"")) dan yg rumahnya jauh rela2 aja sekolah jauh. Demi dapet sekolah bagus. So saddd.",6:21,1141123806968213505,@liadiafarida,JAWA TIMUR,2
2019-05-14,Magelang,200,@jokowi @ganjarpranowo anak kami tidak dapat sekolah negeri karena kami org pelosok.zonasi murni bikin anak kami putus sekolah,22:02,1128314645725437952,@lembayung_ungu2,JAWA TENGAH,2
2019-06-15,Belik pemalang,200,Untung jaman ku dulu ga ada zonasi zonasian. Jadi bebas mau dftar sekolah jauh pun tak apa,18:05,1139851297060839424,@nindydseftiana,JAWA TENGAH,3
2019-08-11,Special District of Yogyakarta,200,Zonasi cakep  kalo pemerintah bisa mastiin semua daerah di kurang lebih 16.000 pulau di Indonesia ini memiliki sekolah yang sama kualitasnya  baik dari guru  fasilitias  biaya SPP  etc. Let's be real aja  that's not gonna  happen  at least not in the near future.,20:04,1160537433491906562,@johnlavvyer,DI YOGYAKARTA,2
2019-01-31,Kota Bandung Jawa Barat,200,Kenapa tidak dilakukan pemerataan kualitas dulu baru di berlakukan sistem zonasi ? terutama pemerataan FASILITAS sekolah karena jika semuanya sudah merata tanpa di paksa sistem pun masyarakat pasti lebih memilih sekolah yang lebih dekat,0:53,1090669319548096512,@yusuf_rizqi,JAWA BARAT,2
2019-06-03,Surabaya,200,Alhamdulillah kalaupun zonasi saya malah dapet sekolah smp sma favorit terus tanpa harus berjuang tes2 rsbi,11:34,1135404397712646144,@Ais_27,JAWA TIMUR,3
2019-06-15,Jakarta Pusat DKI Jakarta,200,yang dimaksud wajib disini adalah menerima siswa dalam zonasi sesuai daya tampungnya pak  tentu tidak semua bisa masuk ke sekolah yang dikelola pemerintah  oleh karenanya ada sekolah yang didirikan oleh masyarakat (swasta).,21:25,1139901685927514112,@Itjen_Kemdikbud,DKI JAKARTA,3
2019-02-21,Yogyakarta Indonesia,200,Ketika banyak orang tua berbondong2 mendaftarkan anaknya ke sekolah favorit di kota kami. Sementara di sudut lain  kami justru berpeluh mencari peserta didik untuk mau menuntaskan wajib belajar. Sistem zonasi adalah proses panjang menuju  pemerataan peserta didik.,19:46,1098564728379473920,@herdianasukma,DI YOGYAKARTA,1
2019-03-08,Malang,200,9. Di SD dekat rumah saya sudah menerapkan Zonasi Sekolah  jadi anak-anak di kampung saya dapat prioritaa utama diterima di sekolah tersebut. #ManfaatZonasiSekolah,14:36,1103922392269643777,@IhwanBiru,JAWA TIMUR,3
2019-05-14,TemanggungJawa Tengah,200,Menurutku ya  zonasi lebih efektif zonasi kecamatan ketimbang kelurahan. Pilihan sekolah jadi lebih bervariasi.,18:30,1128261379423477760,@wahyuuuagung,JAWA TENGAH,3
2019-03-08,Bekasi,200,Jadi sistem zonasi ini bakal sedikit 'maksa' sekolah favorit itu buat menerima siswa meski prestasi nya rendah  supaya biaya transportasi siswa juga bisa ditekan #ManfaatZonasiSekolah,14:30,1103920848740614144,@katanatara,JAWA BARAT,3
2019-05-16,Magelang,200,"@kominfomagelang @ganjarpranowo @jokowi..tolonglah anak kami bapak"" yg terhormat..ingin sekolah terhalang zonasi.. pengumuman besok pagi..jurnsl sementara kami di zona merah..jarak rmh sekolah 2045 meter.daerah muntilan..",17:11,1128966164246192128,@lembayung_ungu2,JAWA TENGAH,2
2019-06-17,surabaya,200,"Aturan baru pasti akan menuai pro-kontra. Saya setuju kok dengan sistem zonasi  cuma akan sangat setuju kalau diawali dengan semua sekolah sudah menjadi ""favorit"" dan mampu memberi kesempatan yang sama untuk berkarya.",21:31,1140627915165429761,@Anggoropermadi,JAWA TIMUR,1
2019-03-08,Malang,200,Kenapa harus ada zonasi sekolah? Tak lain agar semua sekolah yang ada di negara ini terpacu sehingga kualitasnya merata. #ManfaatZonasiSekolah,6:45:51,1103909678394728451,@kwardani_retno,JAWA TIMUR,1
2019-05-29,Bandung Indonesia,200,Saranku ikut ppdb nya jalur zonasi prestasi sama yang kurang mampu nder penting. Cari sekolah yang deket rumah!!,14:39,1133638900407123968,@yaterus0,JAWA BARAT,3
2019-05-21,Gresik Indonesia,200,@jokowi salam dari gresik pak  sedang ramai perbincangan mengenai sistem zonasi sekolah yg berdampak pada tingkat kecerdasan murid  mungkinkah bisa di kaji lagi  tidak sedikit wali murid yg kontra dengan sistem tersebut  di karenakan seperti tak terpakai lagi kualitas kepintaran,14:52,1130743142779564032,@buding_yani,JAWA TIMUR,2
2019-05-27,Malang Indonesia,200,Pak Walikota mohon sistem zonasi SMP di kota Malang bisa diperluas lagi agar anak-anak kami yang diluar zona 800 meter dari sekolah bisa mendapatkan hak yang sama untuk bisa masuk SMP negeri.@sutiaji1964 @PemkotMalang,12:37,1132883380763160576,@PriyoSusanto19,JAWA TIMUR,3
2019-01-17,Yogyakarta Indonesia,200,Hahahaha.. aku bahkan udah mikir mau tinggal dimana setelah nikah takut jaman anakku sekolah nanti masih ada zonasi,18:24,1085860408479469569,@dianita_dpr,DI YOGYAKARTA,3
2019-06-18,Rembangjawa tengahindonesia,200,Rembang â€“ SMA N I Rembang yang selama ini dikenal sebagai sekolah favorit di Kabupaten Rembang  tidak mempermasalahkan sistem zonasi dalam penerimaan peserta didik baru (PPDB) tahun ini....,19:15,1140956087979577344,@R2btopgonjol,JAWA TENGAH,1
2019-04-18,Bekasi Jawa Barat,200,Un tapi tahun ini 90% zonasi untuk meniadakan sekolah favorit gitu katanya si,10:43,1118721806616031232,@bungkusnextar,JAWA BARAT,3
2019-06-13,Jakarta Selatan DKI Jakarta,200,Pas SMA karena ada sistem zonasi jadi lebih gampang milih sekolah. Plus bener ga ada tren sekolah favorit jadi yg pinter2 ga numplek di 1 sekolah.,11:42,1139030172517093377,@dogeridola,DKI JAKARTA,1
2019-06-15,Jl. Kampung Melati Kel. Kesambi Kec. Kesambi Cirebon 45134,200,PPDB Sistem Zonasi Akan Diikuti Rotasi Guru: Setiap sekolah harus mendapatkan guru-guru dengan kualitas yang sama baiknya. Menteri Pendidikan dan Kebudayaan Muhadjir Effendy mengatakan sistem zonasi tidak hanya digunakan untuk penerimaan peserta didikâ€¦ https://www.sekolahdasar.net/2019/06/ppdb-sistem-zonasi-akan-diikuti-rotasi-guru.html?utm_source=dlvr.it&utm_medium=twitter â€¦,9:36,1139723216782368769,@kanakaprivate,JAWA BARAT,1
2019-05-16,Kota Malang Jawa Timur,200,PPDB SD sesuai juklak dan Juknis hal pertama adalah usia kemudian jarak domisili siswa dengan sekolah. Zonasi 90 persen adalah PPDB SMP Negeri,16:03,1128949185481306112,@DisdikMalang,JAWA TIMUR,3
2019-01-15,yogyakarta indonesia,200,Tambahan pendidikan moral perlu ditingkatkan dan aturan dalam seleksi masuk sekolah (zonasi/yg lain) perlu ditinjau kembali pak,10:08,1085010825746632705,@djeto_catur,DI YOGYAKARTA,1
2019-05-31,Yogyakarta Indonesia,200,aku tengah2 si. karna aku sma pindah ke luar kota  dan kota aku yang baru ini ga pake sistem zonasi  jadi selama di smp tenang2 aja. tapi temen2ku yang udah belajar keras gabisa masuk sekolah yang diinginkan gara2 zona.,5:28,1134225125820194816,@nasyadzk,DI YOGYAKARTA,3
2019-02-04,Makassar Sulawesi Selatan,200,Dinas Pendidikan (Disdik) Kota Makassar berencana melakukan zonasi terhadap guru. Baik yang mengajar di tingkat Sekolah Dasar maupun Sekolah Menengah Pertama.,15:27,1092338897722327040,@rakyatkudotcom,SULAWESI SELATAN,3
2019-06-14,Jakarta Selatan DKI Jakarta,200,2. Disdik wajib berkoordinasi dg Disdukcapil setempat dlm melakukan penetapan zonasi utk #PPDB2019. Sekolah wajib menerima peserta didik berusia 7 th & tdk diperbolehkan melaksanakan seleksi baca tulis hitung utk calon peserta didik SD pd #PPDB2019 agar menjamin #SemuaBisaSekolah,17:30,1139480187437867009,@KejaksaanRI,DKI JAKARTA,1
2019-05-26,Kota Malang Jawa Timur,200,"Bisa jadi zuuh. Tapi sekarang fasilitas sekolah masih belum rata kan  antara tengah kota sama yg pinggir"". Pun sama kualitas gurunya. Soale aku ngalamin sih ngajar anak yg masuk sekolah karena zonasi... dan dia belum mampu ngejar ",16:26,1132578836241997825,@mbongii,JAWA TIMUR,2
2019-01-15,Kota Makassar,200,Disdik Makassar Akan Terapkan Zonasi Guru dan Merger 20 Sekolah https://www.sinarkata.media/2019/01/15/disdik-makassar-akan-terapkan-zonasi-guru-dan-merger-20-sekolah/ â€¦,13:16,1085058021229760512,@sinarkata_media,SULAWESI SELATAN,3
2019-02-22,Tebing Tinggi Indonesia,200,3. Kuota paling sedikit 90 % dlm jalur zonasi #PPDB2019 termasuk kuota bagi peserta didik dari keluarga ekonomi tidak mampu (dibuktikan dengan surat dari pemerintah/pemda) dan/atau anak penyandang disabilitas pada sekolah yg menyelenggarakan layanan inklusif.  #SemuaBisaSekolah,12:34,1098818214358745089,@PemkotTebing,SUMATERA UTARA,3
2019-04-05,Malang,200,Terkait PPDB 2019  Kemendikbud Tegaskan Sistem Zonasi Sekolah: Endra Kurniawanâ€¦ https://goo.gl/fb/e1xwnC  #kabarmalang,16:42,1114101043338649600,@kabarmalang,JAWA TIMUR,3
2019-06-18,Kota Surabaya Jawa Timur,200,@Kemdikbud_RI @dispendiksby1 dan jangan sampai sistem zonasi ini memutuskan impian seorang anak untuk masuk ke sekolah impiannya hanya karena jarak rumah tak memenuhi  ini sama saja dg pemaksaan pendidikan bukan pemerataan pendidikan. Tolong dipertimbangkan lagi pak menteri,21:44,1140993653520736258,@Rizkaputria1320,JAWA TIMUR,2
2019-06-18,Malang,200,"Sistem g mbois dari kementerian pendidikan barene les les an gak payu Sinau ora usah pinter"" pingin sekolah favorit karek kontrak omah sementara nng zonasi cedek sekolahan  danem mu barene pigora ono ga payu  SMAN 3 Malang yopo nasib e sing biasa e arek mbois pinter"" barene goder",14:37,1140886203589259264,@NohAllen_12,JAWA TIMUR,2
2019-05-11,Sidoarjo,200,@Kemdikbud_RI sistem zonasi di PPDB 2019 ini apaan coba ? Terus buat apa Unas ? Kalau rumah yg deket lebih diutamakan  penerimaan masuk negri cuma dasar jarak rumah ? Terus adik saya yang rumahnya jauh dari sekolah negri gak layak masuk negri gt ta ? Payaah kemunduran  pendidikan,20:44,1127207975817318400,@mifanZ_,JAWA TIMUR,2
2019-05-20,Jl Jend Sudirman 52 Yogyakarta,200,Sekolah Swasta di Gunungkidul Keluhkan Sistem Zonasi PPDB 2019  Jumlah Siswa Terus Menurun http://j.mp/30wVLR9,14:42,1130378191938433029,@tribunjogja,DI YOGYAKARTA,3
2019-05-23,Malang East Java,200,Dapet sekolah yang mereka inginkan. Maybe sekolah favorit di kota itu.  Maksudku  kalaupun sistem zonasi ini ada tujuan dan maksud dengan jelas mungkin calon siswa akan mengerti..,19:36,1131539394186207232,@springholliday,JAWA TIMUR,3
2019-05-29,Bandung Jawa Barat,200,hmmm  banyak adeq adeq yg merendah untuk meroket  dek  skrg penerimaan sistem zonasi. asal pinter milih sekolah ya bakalan masuk KALAU RUMAHMU DEKAT SEKOLAH. gak kayak jaman baheula yg nem dikit nangis  yang nangis tuh gak punya rumah tetap  mau masuk zonasi gak bisa,14:42,1133639733542653953,@_GOLDEN97_,JAWA BARAT,3
2019-06-20,Kediri Jawa Timur,200,Semua kebijakan memang pada dasar nya menginginkan suatu yg lebih baik.. Termasuk sistem baru PPDB  pasti pro kontra itu ada. Sistem zonasi tujuan nya memang sangat baik  yaitu pemerataan peserta didik sekaligus menghilangkan kastanisasi sekolah yang selama ini ada. #ppdb,12:11,1141574151427112961,@okik_aris,JAWA TIMUR,1
2019-08-17,Kota Surabaya Jawa Timur,200,Melihat sistem zonasi yang diterapkan saat ini dimana persaingan hanya berdasarkan jarak rumah ke sekolah  hal itu menurutku tidak akan menghapuskan predikat sekolah favorit  yang ada hanya memindah predikat sekolah favorit / sekolah yang suck ke sekolah lain,10:32,1162567890970632193,@elastisitas_hrg,JAWA TIMUR,2
2019-03-08,tangerang,200,"#ManfaatZonasiSekolah kalau sekolah dekat dari rumah, siswa juga nyaman belajarnya. Yg pasti anak SMA akan bawa buku. Bukan bawa botol atau sajam. Waktu belajar akan lebih efektif dan efisien. Gak perlu pake Bus sekolah yekan..yegaksih? ",8:35:54,1103937374491303936,@OnosSemblang,BANTEN,1
2019-04-26,Kota Surabaya East Java,200,Dispendik Surabaya Siapkan Zonasi Agar Sekolah Anak Tak Jauh dari Rumah http://detik.id/6HDAWh,19:35,1121754682441887744,@detikSBY,JAWA TIMUR,3
2019-06-01,Yogyakarta Indonesia,200,Mau cerita masalah zonasi penerimaan siswa baru nih   Jadi aku hbs ketemu sama ponakan yg baru lulus SD dan mau masuk SMP.. emg dari awal sekolah dia pinter sih  trus kmren juga nilainya lumayan.. 25 sekian (aku lupa) tapiiiiii,14:36,1134725275076349953,@weningarts,DI YOGYAKARTA,3
2019-06-17,Bandung Jawa Barat Indonesia,200,"Kami sih setuju sama sistem zonasi di PPDB  dengan alasan pemerataan kualitas pengajaran dan hilangkan favoritisme  ga arogansi sekolah atau ""jalur sukses"". Unggulan juga ga jamin kalo kamu goblo.  Selama pemerataannya berjalan dengan baik  lama-lama sistem zonasi akan dimaklumi.",22:35,1140644074396852224,@iam_dioo,JAWA BARAT,1
2019-05-26,gresik jawa timur,200,"penerapan sistem zonasi juga harus dibarengi dengan perubahan pola pikir bahwa anak harus masuk di sekolah ""favorit"" tertentu",14:48,1132554201026797573,@wahyudiarta,JAWA TIMUR,3
2019-05-04,Denpasar Bali,200,Disdikpora Denpasar Belum Keluarkan Aturan Sistem Zonasi Sekolah,10:24,1124515232846635008,@baliportalnews,BALI,3
2019-03-08,Malang,200,Ketika sekolah turut bertanggung jawab terhadap anak usia sekolah yang ada di lingkungannya. Maka wajib belajar 12 tahun akan mudah tercapai #ManfaatZonasiSekolah,7:21:30,1103918648459059200,@kwardani_retno,JAWA TIMUR,1
2019-06-18,Trenggalek Indonesia,200,Haha zonasi sekarang ajur  niat e bagus buat pemerataan tapi kalau kayak gini ya sama aja menghancurkan sekolah yang udah susah payah membangun citranya dengan baik,17:04,1140923112210386944,@wepe_11,JAWA TIMUR,2
2019-05-25,Gedung Graha Pena Lt.10 Jl. Raya Kebayoran Lama No. 12 Kebayoran Lama Jakarta Selatan Indonesia 12210,200,PPDB Tetap Sistem Zonasi  SD Daftar di Sekolah  SMP Sistem Online,7:45,1132085130606989312,@jawapos,DKI JAKARTA,3
2019-03-08,Jakarta Timur,200,Dimana sistem zonasi merupakan bentuk penyesuaian kebijakan dari sistem rayonisasi. Rayonisasi lebih memperhatikan pada capaian siswa di bidang akademik  sementara sistem zonasi lebih menekankan pada jarak/radius antara rumah siswa dengan sekolah.  #ManfaatZonasiSekolah,14:12,1103916331659739138,@PenaLiswanti,DKI JAKARTA,3
2019-06-17,Kota Surabaya Jawa Timur,200,Iya juga sih mas  tapi Aku nangkepnya zonasi ini macem sebuah rencana jangka panjang dari pwmerintah  biar nantinya pendidikannya merata  gada saing2an  sekolah dimana mana sama aja  lebih baek kalo deket rumah  meminimalisir macheeet  cuman pembiasaannya aja yg agak effort eheh,0:35,1140311952717041665,@gloomysabath,JAWA TIMUR,1
2019-06-04,Jalan Kawi 11B Kota Malang,200,Zonasi Masuk SMAN Dipersempit  Hasil Kesepakatan Antar-Kepala Sekolah se-Kota Malang â€“ Radar Malang Online https://radarmalang.jawapos.com/zonasi-masuk-sman-dipersempit-hasil-kesepakatan-antar-kepala-sekolah-se-kota-malang-radar-malang-online/?utm_source=dlvr.it&utm_medium=twitter â€¦,10:27,1135749782050263041,@radar_malang,JAWA TIMUR,3
