date,lokasi,status,text,time,tweet_id,username,provinsi,label
2019-05-26,Malang east java indonesia,200,Here's my opinion :  @DisdikMalang   Sistem zonasi menurut saya kurang efektif sejak awal di terapkan. Awal di terapkan menurut saya masih oke lah   karena sistem zonasi di berlakukan hanya beberapa persen dari total pagu sekolah #ppdbmalang,22:18,1132667228262846465,@G_satria24,JAWA TIMUR,3
2019-05-26,Kota Surabaya Jawa Timur,200,Mas  zonasi iku cocoknya buat negara yg infrastruktur pendidikannya sudah rata/sudah baik semua.. lek misal infra sarpras yg mendukung pendidikan sg modern mek nde beberapa smp yo kasian yg rumahnya jauh malah entuk sekolah elek piye,17:26,1132593752994766848,@svrhmtlmstf,JAWA TIMUR,2
2019-05-26,Kota Malang Jawa Timur,200,Iyo lek gitu harusnya fasilitas sekolah sama kualitas guru juga diratain jugaa  bukan cuman semata zonasi aja. Lek gini maleh ada yg curang pinjem alamat org lain biar masuk sekolah inceran -_-,16:29,1132579560556417024,@mbongii,JAWA TIMUR,2
2019-05-26,Kota Malang Jawa Timur,200,"Bisa jadi zuuh. Tapi sekarang fasilitas sekolah masih belum rata kan  antara tengah kota sama yg pinggir"". Pun sama kualitas gurunya. Soale aku ngalamin sih ngajar anak yg masuk sekolah karena zonasi... dan dia belum mampu ngejar ",16:26,1132578836241997825,@mbongii,JAWA TIMUR,1
2019-05-26,gresik jawa timur,200,agar tidak ada kesenjangan antara sekolah/daerah satu dengan yang lain maka diberlakukanlah sistem zonasi tersebut,15:03,1132557738964217857,@wahyudiarta,JAWA TIMUR,1
2019-05-26,gresik jawa timur,200,"penerapan sistem zonasi juga harus dibarengi dengan perubahan pola pikir bahwa anak harus masuk di sekolah ""favorit"" tertentu",14:48,1132554201026797573,@wahyudiarta,JAWA TIMUR,1
2019-05-26,Malang Jawa Timur,200,"Melu komen aku yo sam. Kalo faktor diberlakukannya zonasi ini untuk pemerataan siswa sy setuju. Biar semua sekolah merasakan ""punya murid"". Dan harusnya jg guru yg ""berkualitas"" di zonasi juga biar imbang. Biar ga ada sekolah yg sampe kurang siswa",13:47,1132538623448952833,@ris_aaris,JAWA TIMUR,1
2019-05-26,Malang Jawa Timur,200,Pro  pertama krn pemerataan â€œkualitasâ€� peserta didik  kedua dg adanya zonasi ini pemerataan guru jg lebih diperhatikan terbukti formasi cpns untuk smp tahun ini lumayan banyak  ketiga sistem ini bs jd ajang kompetisi buat sekolah untuk berkembang lebih baik,13:26,1132533528938201088,@mutyalf,JAWA TIMUR,3
2019-05-26,Malang,200,semua kebijakan pasti ada plus minus sih  zonasi tujuannya u/ pemerataan kualitas sekolah tp krn sarana pendidikannya tdk tersebar merata justru bs membuat bbrp lokasi tdk terlayani sarana pendidikan atau bs terlayani tp jaraknya jauh.,12:08,1132513751159042048,@zuqniagita,JAWA TIMUR,2
2019-05-25,Bandung Jawa Barat,200,1.engga semua  masih ada sekolah yang numpang ke sma/ tempat lain buat ujian berbasis komputer 2.adaa dua duanyaa:( 3.masihh 4.nilai un sih  tapi sekarang lebih dominan zonasi,12:05,1132150683065413632,@heyyons,JAWA BARAT,2
2019-05-25,Gedung Graha Pena Lt.10 Jl. Raya Kebayoran Lama No. 12 Kebayoran Lama Jakarta Selatan Indonesia 12210,200,PPDB Tetap Sistem Zonasi  SD Daftar di Sekolah  SMP Sistem Online,7:45,1132085130606989312,@jawapos,DKI JAKARTA,1
2019-05-25,Surakarta Jawa Tengah,200,Tapi baca2 artikel ttg zonasi ppdb di internet yg baru2 aja tu ada point ke 4 ttg zonasi PPDB 2019 terbaru dimana bisa pakai surat domisii gitu Nah   dia kan makin bingung antara artikel itu atau sosialisasi yg dari sekolah itu Mohon infonya temen2 buat yg tau ya,5:55,1132057687355564032,@fia_lutfiazhari,JAWA TENGAH,3
2019-05-25,Surakarta Jawa Tengah,200,Ada yg tau ga sih ttg zonasi buat ppdb Jd gini  sepupuku udh lama tinggal di solo 6 thnan krn ortunya kerja disini (swasta) dan sekolahnya pun di deket rmh  tp utk data Adm masih ikut Sragen Nah dia mau masuk SMP nih tp bingung kemarin sosialisasi dr sekolah pedomannya KK gitu,5:53,1132056934146662400,@fia_lutfiazhari,JAWA TENGAH,3
2019-05-25,Samarinda Indonesia,200,Zonasi masuk sekolah. Mulai deh ortu panik. Gk pake nilai ujian yg SD. Yg diranking justru seberapa.dekat jarak rumah dgn sklah. Hmmmmm,4:37,1132037958566010880,@Id_Sulis68,KALIMANTAN TIMUR,2
2019-05-25,Sleman Indonesia,200,Hmm menarik sih. Tp seng dadi masalah jg adalah pemerintah lali memeratakan kualitas sekolah nang masing2 daerah. Durung meneh ngko pas pengen mlebu kuliah jalur snmptn seng tergantung akreditasi atau reputasi sekolah.  Untung awakdewe ra ngalami zonasi koyok ngene huehuehue,3:30,1132021181404422144,@respati_21,DI YOGYAKARTA,2
2019-05-24,Surabaya - Malang,200,Lagi booming buibu pakbapak yang mau dafatarin halokes anaknya kenak imbas zonasi sekolah pada bingung semua #efeksekolahzona,21:52,1131935981534306305,@hendroerror,JAWA TIMUR,1
2019-05-24,Malang Jawa Timur,200,Saya balasnya  oh iya ada zonasi.   Dalam pikiranku zonasi ini dihitung dr radius terdekat rumah dengan sekolah. Jadi  semakin dekat tempat tinggal calon siswa dengan sekolah negeri maka kemungkinan besar siswa akan diterima.  Sistem zonasi SMP thn ini tidak menimbang nilai,20:26,1131914271481319424,@mirzamalina,JAWA TIMUR,1
2019-05-24,Singkawang,200,kok zonasi berlaku lagi yak?  tolonglah kalau pilihannya begitu paling tidak strata-kan seluruh sekolah di sini.,19:31,1131900452738494466,@restuaristya,KALIMANTAN BARAT,2
2019-05-24,Cirebon Indonesia,200,Sekolah Swasta Tak Terpengaruh Adanya Zonasi PPDB https://www.radarcirebon.com/sekolah-swasta-tak-terpengaruh-adanya-zonasi-ppdb.html â€¦,17:30,1131870194308194305,@Radar_Cirebon,JAWA BARAT,3
2019-05-24,Kota Yogyakarta Yogyakarta,200,@ppdbdki min  zonasi berdasarkan kelurahan kan ya? bukan berdasarkan sekolah asal siswa?,13:07,1131803837352689664,@adepwardani,DI YOGYAKARTA,3
2019-05-24,Kota Malang,200,@DisdikMalang @sutiaji1964 pak ustad bilang bangunlah rumah di dekat masjid  #ppdb mengajarkan bangunlah rumah di dekat sekolah siapapun penggagas ppdb zonasi harus bertanggung jawab moral pada satu generasi anak2 yang jadi korban peraturan yang gak masuk akal !,11:27,1131778667946708992,@LatoOscura,JAWA TIMUR,2
2019-05-23,Pati Jawa Tengah,200,Semoga di hapus sistem zonasi s****n ini  yg dr kampung kasian mau daftar kegeser sma zona 1  pdl banyak anak kampung yg sbnrnya pinter. Mau adu nasib di sekolah favorit. Tp apa daya. jadi skrg Ga ada yg katanya skolah favorit . Semua sama aj !,23:37,1131600105386065921,@yaantiic,JAWA TENGAH,2
2019-05-23,Pati Jawa Tengah,200,Bener banget  trs buat apa ujian nasional  buat apa les2 juga kalo akhirnya nilai ga terpakai ! Dan masuk sekolah favorit pakai sistem zonasi. Enak lah yg deket  gausah belajar  nilai jelek jg ttp ketrima di smp favorit  kan jaraknya deket.nyebelin.,23:26,1131597164918874112,@yaantiic,JAWA TENGAH,3
2019-05-23,Lamongan Indonesia,200,Sekarang masuk smp pake zonasi. Alamat pake jarak terdekat sekolah. Boleh pake surat keterangan domisili bagi yg rumahnya jauh. Banyak wali murid yg menyalahgunakan hal tsb  pake alamat palsu yg dekat dg sekolah. Kasihan pendaftar yg jujur pake alamat KK,22:44,1131586735295492096,@gapentingsumpa,JAWA TIMUR,1
2019-05-23,Lamongan Indonesia,200,Syarat masuk sekolah favorit: 1. Punya uang 2. Punya kenalan orang dalam 3. Alamat sesuai jarak zonasi 4.pintar berprestasi.,22:41,1131585936209219584,@gapentingsumpa,JAWA TIMUR,3
2019-05-23,indonesiaâ€¢bandung-japanâ€¢chiba,200,I know this feeling!!!!! Kasian liat teteh aku pusing mikirin sekolah yg ada di zonasi daerah kita udh banyak yg melebihi kuota pendaftarnya Tapi mau daftar di luar zonasi kuotanya lebih terbatas lagi,21:27,1131567303470936064,@yuniaisyunya,JAWA BARAT,2
2019-05-23,Gresik East Java Indonesia,200,Menurut Cakmin  sistem zonasi ini tujuannya sebenernya bagus. Biar pendidikan merata dan nggak ada lagi status sekolah favorit. Tapi memang eksekusinya yang masih perlu banyak perbaikan. Kalau menurut kalian gimana  Rek?,20:16,1131549417893453825,@infoGRESIK,JAWA TIMUR,3
2019-05-23,Gresik East Java Indonesia,200,Sistem zonasi pendaftaran sekolah negeri di Gresik banyak dikeluhkan oleh masyarakat  terutama banyak yang meragukan validitas surat domisili. Pengumuman PPDB SMP negeri diundur. Selengkapnya di,20:08,1131547386839539712,@infoGRESIK,JAWA TIMUR,1
2019-05-23,Malang East Java,200,Bagaimana jika... (hanya seandainya) adik2 yang bertempat tinggal jauh dari sekolah itu memiliki nilai atau kemampuan lebih dibanding dengan temannya yang mengandalkan prestasi atau zonasi? Apakah nilai ujian masih berlaku,19:36,1131539406693707778,@springholliday,JAWA TIMUR,3
2019-05-23,Malang East Java,200,Dapet sekolah yang mereka inginkan. Maybe sekolah favorit di kota itu.  Maksudku  kalaupun sistem zonasi ini ada tujuan dan maksud dengan jelas mungkin calon siswa akan mengerti..,19:36,1131539394186207232,@springholliday,JAWA TIMUR,3
2019-05-23,Malang East Java,200,Dan.... Yang aku denger lagi  dengan adanya sistem zonasi ini  nilai ujian jadi gak penting lagi. Aku kasihan dengan mereka yang udah ikut les sana sini  bayar guru privat dan lain sebagainya... Cuma buat apa? Buat ikut ujian dan lulus dengan nilai memuaskan dan dapet sekolah...,19:36,1131539390642049026,@springholliday,JAWA TIMUR,2
2019-05-23,Malang East Java,200,Sistem zonasi.. Sebenernya apa maksud sama tujuan mereka (pemerintah dan para mentrinya) bikin sistem itu? Apa untuk anak2 gak telat sekolah? Atau bagaimana?,19:36,1131539387244634113,@springholliday,JAWA TIMUR,1
2019-05-23,Malang Indonesia,200,sakjane zonasi iki tujuane apik  pemerataan mutu pendidikan  jd harapannya semua sekolah berkualitas sama baiknya dan murid2 yang â€œpinterâ€� jg ga terkonsentrasi di satu area aja.. tp buanyaaak org tua yg ga suka dgn sistem zonasi ini. biar CV anaknya bagus mgkn di kemudian hari,15:03,1131470710755344385,@clarajullia,JAWA TIMUR,1
2019-05-23,Denpasar Bali,200,SYSTEM ZONASI bagus unt pemerataan namun Jadi beban bagi siswa yg dikelurahannya gak Ada smpn shg gak bisa SEKOLAH negeri krn jarak lebih Dr 1000 M   LALu gmana solusinya...? @kompascom @radar_malang @sutiaji1964 @jokowi @KhofifahIP,14:42,1131465514109169664,@AlzaqhyHerry,BALI,1
2019-05-23,Denpasar Bali,200,BELAJAR dr PPDB SMP 2019 ini   mk setiap KELURAHAN hrs Ada SEKOLAH SMP NEGERI  contoh kelurahan Tanjungrejo itu jarak lbh Dr 1000 M Dr jatah SMP ZONASI Nya : Jadi gak bisa SEKOLAH negeri meski anaknya cerdas @sutiaji1964 @Kemendikbud_RI @KhofifahIP,14:37,1131464036917211137,@AlzaqhyHerry,BALI,1
2019-05-23,Bekasi,200,@disdik_jabar min mau tanya  kota bekasi kan dijadiin 1 zonasi. Nah sdgkn utk jalur zonasi hrs milih 3 sekolah. Pilihan ke3 mesti diluar zonasi. Blh ga sih pilihan ke3 dlm zonasi yg sama? Kl diluar zonasi terlalu jauh  karna mesti ke kabupaten #kepoppdbjabar,10:44,1131405635608752129,@SeptiariniLulu,JAWA BARAT,2
2019-05-22,Magelang Central Java,200,"daripada massa rusuh gitu  mending mikir gimana caranya biar kedepannya gak ada sistem zonasi utk penerimaan siswa/ i baru dan sistem ""beli kursi"" kalo pake sistem lama kasian euy  jd gak bisa masuk ke sekolah idaman :(",20:53,1131196429022638084,@dnnvt,JAWA TENGAH,2
2019-05-22,Denpasar Bali,200,"Ga tahu  intinya jangan ribut dong disaat uas gini :( itu adek"" yang mau daftar sekolah juga kasian karena sistem zonasi... hadeuh.",17:12,1131140734931808257,@PChara_,BALI,2
2019-05-22,Malang East Java Indonesia,200,Sistem zonasi yg bikin menyiapkan sekolah swasta tuu,15:12,1131110507773976577,@eka_alkautsar,JAWA TIMUR,3
2019-05-22,Malang Jawa Timur,200,Penasaran sih gimana caranya Dinas Pendidikan nentuin jumlah kuota per sekolah zonasi  sedangkan calon pendaftar di zonasi tersebut jumlahnya berkali-kali lipat.,13:14,1131080825355685889,@mutyalf,JAWA TIMUR,1
2019-05-22,Blitar - East Java - Indonesia,200,[5] sistem zonasi  jalur prestasi & jalur mutasi.  Untuk jalur #zonasi sesuai tempat tinggal calon siswa dengan sekolah yg dituju menggunakan prosentase tertinggi 90%  jalur prestasi 5% & mutasi 5%. Untuk jalur zonasi pendaftaran dilaksanakan 2 hingga 4 Mei  sementara jalur,12:12,1131065167330959361,@radiopatria,JAWA TIMUR,1
2019-03-09,Pekanbaru,200,"Nah dengan #ManfaatZonasiSekolah , semoga ga ada kasus-kasus seperti itu lagi",5:03:03,1104246195113811968,@mutmuthea,RIAU,3
2019-03-09,Pekanbaru,200,"Belum lagi yang beli kursi, haduhhh. bahkan dulu saya sempat nanya ama ortu. Bagaimana cara beli kursi(?). Karena melihat tmn2 saya bisa beli kursi gitu. Tapi akhirnya urung, karena lebih baik menjalani yang sudah didapat. #ManfaatZonasiSekolah",5:03:03,1104246193788342272,@mutmuthea,RIAU,2
2019-03-09,Pekanbaru,200,Karena saya ga diterima disekolah unggulan katanya. Waaah sedihh sih itu. Tapi ternyata anak-anaknya bisa berprestasi juga kok. #ManfaatZonasiSekolah,5:03:02,1104246192479789061,@mutmuthea,RIAU,3
2019-03-09,Pekanbaru,200,"Yang paling saya rasakan sih ini, "" menghilangkan ekslusivitas"". Dulu saya sekolah di sekolahan yang katanya untuk anak buangan. #ManfaatZonasiSekolah",5:03:02,1104246190529380352,@mutmuthea,RIAU,2
2019-03-08,Surabaya,200,Happy Birthdayyyyy #OurFirstLoveYoongi #HAPPYSUGADAY #HappyMinSugaDay #GlowingMinPDay #ManfaatZonasiSekolah,15:42:04,1104044622265737219,@Aning2001,JAWA TIMUR,3
2019-03-08,Jakarta Pusat,200,Semigagak beda2in lagi status sekolah #ManfaatZonasiSekolah,13:04:25,1104004946473566209,@mudrikahsiti,DKI JAKARTA,1
2019-03-08,Jakarta Pusat,200,Syarat utama tetap usianya hrus mencukupi ya #ManfaatZonasiSekolah,13:03:40,1104004758686167041,@mudrikahsiti,DKI JAKARTA,2
2019-03-08,Jakarta Pusat,200,"Amkin, semoga pendidikan di Indonesia semakin meningkat kualitasnya #ManfaatZonasiSekolah ",13:01:34,1104004229864161281,@mudrikahsiti,DKI JAKARTA,3
2019-03-08,Surabaya,200,Oiya? Bagaimana dgn kasus Sktm tahun lalu.. #ManfaatZonasiSekolah,12:52:41,1104001996527349763,@randybmw,JAWA TIMUR,1
2019-03-08,Jakarta Pusat,200,"Setuju, biar adil ya mbak, gda diskriminasi #ManfaatZonasiSekolah ",12:31:08,1103996572570800128,@mudrikahsiti,DKI JAKARTA,1
2019-03-08,Jakarta Pusat,200,"Duh ini aku juga sama mbak, makanya ngoyo pngen masuk sekolah A, krna favorite #ManfaatZonasiSekolah ",12:30:35,1103996433559019521,@mudrikahsiti,DKI JAKARTA,1
2019-03-08,Tangerang Selatan,200,Tujuannya supaya bisa merata ya kualitasnya #ManfaatZonasiSekolah,11:00:15,1103973697793142785,@mayasiswadi,BANTEN,3
2019-03-08,Jakarta Pusat,200,"Yg paling penting dukungan dan support penuh dr orgtua serta keluarga. Sekolahkan berfungsi sbg pemberi pendidikan formal, tetap saja peranan orgtualah yg paling penting flm proses pendidikan anak dr kecil hingga dewasa #ManfaatZonasiSekolah",9:36:44,1103952683101171712,@mudrikahsiti,DKI JAKARTA,1
2019-03-08,Jakarta Pusat,200,"Bukibuk dan bapak2 skrg gk perlu lagi pusing buat nyariin sekolah favorite bagi anak2nya, percayalah semua sekolah punya potensi yang sama bagusnya. #ManfaatZonasiSekolah",9:34:51,1103952208591122432,@mudrikahsiti,DKI JAKARTA,1
2019-03-08,Jakarta Pusat,200,Semoga sistem zonasi ini bisa brjalan dgn lancar dan membantu meningkatkan kualitas pendidikan Indonesia. #ManfaatZonasiSekolah,9:33:28,1103951861466320896,@mudrikahsiti,DKI JAKARTA,1
2019-03-08,Yogyakarta Indonesia,200,"#JumatBerkah #InternationalWomensDay #JokowiSekelikLampung #LampungTotal01 #VoteJokowiAmin #ManfaatZonasiSekolah Tim Buzzer Polri, Apakah Salah? ",9:32:53,1103951711561871361,@Bimotry,DI YOGYAKARTA,3
2019-03-08,Jakarta Pusat,200,"Kalo sekolah dket rumah kan jdi hemat ongkos juga, bisa buat jajan cilok deh uangnya #ManfaatZonasiSekolah",9:31:36,1103951388256559104,@mudrikahsiti,DKI JAKARTA,1
2019-03-08,Jakarta Pusat,200,"Nah iya betul mba, hemat ongkos jadinya #ManfaatZonasiSekolah ",9:30:58,1103951232664662017,@mudrikahsiti,DKI JAKARTA,3
2019-03-08,Jakarta Pusat,200,Slhsatu kebijakan dr sistem zonasi ini adalah setiap sekolah hrus mnerima min 90% siswa di daerahnya dan hanya 5% siswa dr daerah lain. #ManfaatZonasiSekolah,9:30:10,1103951029836558336,@mudrikahsiti,DKI JAKARTA,3
2019-03-08,Jakarta Pusat,200,"Jdi yg perlu kita ketahui adlah sistem zonasi ini dibentuk bukanlah untuk mnggani sistem yg sblumnya, melainkan untuk memperbaiki sistem yg sdh ada :d #ManfaatZonasiSekolah ",9:27:27,1103950344541728769,@mudrikahsiti,DKI JAKARTA,2
2019-03-08,Surabaya,200,Beta jadi penasaran sekolah mana aja yang masuk ke daerah tempat tinggal beta #ManfaatZonasiSekolah,9:25:04,1103949746945744896,@windisarass28,JAWA TIMUR,1
2019-03-08,Yogyakarta Indonesia,200,"#ManfaatZonasiSekolah Manfaat zonasi sekolah menyehatkan, apalagi orangtua bisa mengenalkan aplikasi kesehatan @k24klik . Mulai mengenalkan aplikasi kesehatan dan kurangi aplikasi game ya. https://www.instagram.com/p/BufjFuulrEF/",9:22:51,1103949189644337157,@k24klik,DI YOGYAKARTA,1
2019-03-08,Jakarta Pusat,200,"Sekolah adalah fasilitas dr negara, jdi seharusnya tidak diskriminatif dan tidak eksklusif, sekolah dimanapun harusnya disetarakan. #ManfaatZonasiSekolah ",9:20:06,1103948498037161985,@mudrikahsiti,DKI JAKARTA,2
2019-03-08,Surabaya,200,"Jadi, gimana? Dengan ulasan thread yang aku buat udah pada paham kan mengenai zonasi sekolah? Semoga pemerataan pendidikan akan segera terlaksana dengan baik. #ManfaatZonasiSekolah",9:18:49,1103948172403990530,@windisarass28,JAWA TIMUR,2
2019-03-08,Jakarta Pusat,200,"Nah yg mnjadi slah satu fokus sistem zonasi adalah agar lambat laun kita mnghapus sugesti ""sekolah favorite"" #ManfaatZonasiSekolah ",9:18:39,1103948130892967938,@mudrikahsiti,DKI JAKARTA,1
2019-03-08,Jakarta Pusat,200,"Di setiap kota pastinya ada yg disebut sekolah favorite, yayaya aku slah satu yg dlu terdistrac sm sekolah favorite. ""Pokoknya aku harus masuk SMP1"" soalnya itu sekolah favorite di daerahku. #ManfaatZonasiSekolah",9:17:24,1103947816429187072,@mudrikahsiti,DKI JAKARTA,1
2019-03-08,Kota Surabaya Jawa Timur,200,"#ManfaatZonasiSekolah zaman Aing ga seribet kek skrg deh... Sekolah kat mana aja ya terserah aing lah, org aing yg sekolah Skrg kok jadi kek dikekang gitu ya...",9:17:04,1103947731570057218,@Misopheta_m,JAWA TIMUR,1
2019-03-08,Surabaya,200,Karena setiap siswa berhak mendapatkan pendidikan yang berkualitas tanpa syarat apa pun. #ManfaatZonasiSekolah,9:16:12,1103947513239810050,@windisarass28,JAWA TIMUR,2
2019-03-08,Jakarta Pusat,200,"Pembentukan karakter Anak adlah slah satu hal penting untuk bekal ank di masa depan. Dimana pun ia tinggal dan dgn siapapun ia bergaul, kalau karakternya sdh terbentuk dgn baik, insya alloh anak akan selalu ada di jln yg benar. #ManfaatZonasiSekolah ",9:13:40,1103946879082029056,@mudrikahsiti,DKI JAKARTA,2
2019-03-08,Surabaya,200,"Jangan lagi berpatok pada sekolah favorit, karena sekolah sesuai zonasi harus menerima peserta didik minimal 90%. #ManfaatZonasiSekolah ",9:12:51,1103946670486609920,@windisarass28,JAWA TIMUR,3
2019-03-08,Jakarta Pusat,200,"Mnurut aku sih sistem zonasi ini sngat bnyak manfaatnya, slah satunya orgtua bisa lbh terlibat dlm pembentukan karakter anak. Kalau sekolahnya deket jdi terpantau sm orgtua. #ManfaatZonasiSekolah ",9:10:37,1103946107866890240,@mudrikahsiti,DKI JAKARTA,3
2019-03-08,Malang,200,Setuju... #ManfaatZonasiSekolah,9:09:32,1103945838496145408,@kwardani_retno,JAWA TIMUR,1
2019-03-08,Malang,200,Biar rataaa semua kualitas pendidikan di Indonesia... #ManfaatZonasiSekolah,9:09:14,1103945760763068416,@kwardani_retno,JAWA TIMUR,1
2019-03-08,Malang,200,Dan masih fresh ketika sampai di sekolah ya mbak.. #ManfaatZonasiSekolah,9:08:33,1103945590340124673,@kwardani_retno,JAWA TIMUR,2
2019-03-08,Malang,200,Setujuuu.. #ManfaatZonasiSekolah,8:59:05,1103943208562614272,@kwardani_retno,JAWA TIMUR,1
2019-03-08,Malang,200,"Noted ya, untuk SMK tidak tetikat sistim zonasi.. #ManfaatZonasiSekolah ",8:58:01,1103942939112140801,@kwardani_retno,JAWA TIMUR,1
2019-03-08,Malang,200,"Bapakku juga pi dah pindah sih, tapi untung masih di kecamatan yang sama. Tapi ya gituuu.. karena di desa, meskipun satu kecamatan tetep aja jauh dan jalannya susaah... #ManfaatZonasiSekolah ",8:56:43,1103942609683177472,@kwardani_retno,JAWA TIMUR,2
2019-03-08,Malang,200,Agreee #ManfaatZonasiSekolah,8:55:24,1103942282074480640,@kwardani_retno,JAWA TIMUR,1
2019-03-08,Malang,200,"Dengan adanya zonadi sekolah, jadi lebih terintegrasi ya mbak.. #ManfaatZonasiSekolah ",8:54:50,1103942139480666113,@kwardani_retno,JAWA TIMUR,1
2019-03-08,tangerang,200,"Nah ini, pendidikan berjamaah kalo kata orang dulu. Hak sendiri2. Semua memberi teladan. Dari sistem sampai sekolah hingga dirumah #ManfaatZonasiSekolah ",8:54:48,1103942129326252033,@OnosSemblang,BANTEN,3
2019-03-08,Malang,200,"Nah betul ini, jangan mentang mentang cari swkolah yang fav. Kondisi anak tidak diperhatikan. Untunglah zonasi sekolah udah mulai di terapkan ya.. #ManfaatZonasiSekolah ",8:54:03,1103941941639602179,@kwardani_retno,JAWA TIMUR,1
2019-03-08,Malang,200,Butuh dukungan dari semua pihak agar bisa berjalan semestinya #ManfaatZonasiSekolah,8:53:12,1103941724966051840,@kwardani_retno,JAWA TIMUR,1
2019-03-08,tangerang,200,"Yakinlah, Akan indah pada waktunya #ManfaatZonasiSekolah ",8:53:01,1103941682410643460,@OnosSemblang,BANTEN,1
2019-03-08,Malang,200,Kualitas pendidikan yang merata ke seluruh antero negeri #ManfaatZonasiSekolah,8:52:46,1103941616987828224,@kwardani_retno,JAWA TIMUR,1
2019-03-08,Malang,200,Memang begitulah swharusnya #ManfaatZonasiSekolah,8:52:17,1103941496942690305,@kwardani_retno,JAWA TIMUR,1
2019-03-08,tangerang,200,Kalo sekolah jauh dari rumah udah cape deluan yekan #ManfaatZonasiSekolah,8:51:55,1103941404244422656,@OnosSemblang,BANTEN,1
2019-03-08,tangerang,200,Wah anak guru #ManfaatZonasiSekolah,8:50:34,1103941064572907520,@OnosSemblang,BANTEN,2
2019-03-08,tangerang,200,"#ManfaatZonasiSekolah terakhir dari gue, orang tua, guru dan andik adalah satu kesatuan sistem pendidikan yang gak bisa dipisahkan. Metode dan sistem apapun jika ketiganya tidak saling memberi pendidikan terbaik gak ada artinya. Meski sistem sudah di bangun dengan cantiknya.",8:49:54,1103940896754561026,@OnosSemblang,BANTEN,3
2019-03-08,Bogor Indonesia,200,"Kesimpulannya, sistem zonasi sekolah ini menurutku banyak positifnya. #ManfaatZonasiSekolah ",8:49:01,1103940672015327234,@melfeyadin,JAWA BARAT,2
2019-03-08,Surabaya,200,Zonasi sekolah juga akan lebih memudahkan pembentukan karakter anak didik buk ibuk #ManfaatZonasiSekolah,8:48:31,1103940547150897154,@windisarass28,JAWA TIMUR,1
2019-03-08,Jakarta Pusat,200,"Jdi inget bapak dlu jg sering di mutasi tugasnya, selain bnyak pengalaman jdi bnyak sodara juga. #ManfaatZonasiSekolah ",8:47:55,1103940397842149378,@mudrikahsiti,DKI JAKARTA,2
2019-03-08,Bogor Indonesia,200,"Yg terakhir nih, utk jenjang SD, sistem zonasi menjadi pertimbangan seleksi tahap kedua setelah faktor minimum usia masuk sekolah sudah terpenuhi. Sedangkan bagi SMK sama sekali tidak terikat mengikuti sistem zonasi. #ManfaatZonasiSekolah",8:47:24,1103940265142697984,@melfeyadin,JAWA BARAT,3
2019-03-08,tangerang,200,"Satu lagi nih, arti sekolah buat kamu? #ManfaatZonasiSekolah",8:47:20,1103940249976107009,@OnosSemblang,BANTEN,2
2019-03-08,Surabaya,200,Yang menjadi fokus dari zonasi sekolah adalah memerangi istilah sekolah favorit. Karena sekolah adalah fasilitas negara yang harusnya tidak bersifat ekslusif dan diskriminatif. #ManfaatZonasiSekolah,8:47:04,1103940181504090114,@windisarass28,JAWA TIMUR,3
2019-03-08,Bogor Indonesia,200,"Baru ketujuh, sistem zonasi menjadi prioritas utama atau terpenting dalam PPDB jenjang SMP dan SMA. Setelah seleksi zonasi baru kemudian dipertimbangkan hasil seleksi ujian tingkat SD atau hasil ujian nasional SMP untuk tingkat SMA. #ManfaatZonasiSekolah",8:45:56,1103939897226752001,@melfeyadin,JAWA BARAT,1
2019-03-08,Malang,200,26. Oke tweeps itulah tadi bahasan kita tentang #ManfaatZonasiSekolah semoga bermanfaat khususnya bagi ortu yang mau mendaftarkan anaknya di sekolah baru dan umumnya bagi kita semua.,8:45:08,1103939694633443329,@IhwanBiru,JAWA TIMUR,2
2019-03-08,tangerang,200,Nah sekarang polling ini punya arti penting gak buat kamu. Sekolah itu enaknya gimana? #ManfaatZonasiSekolah,8:44:53,1103939633124003842,@OnosSemblang,BANTEN,3
2019-03-08,Bogor Indonesia,200,"Sorry, ini maksudnya yg keenam hehehe. Lalieur euy. #ManfaatZonasiSekolah ",8:44:24,1103939510100910081,@melfeyadin,JAWA BARAT,3
2019-03-08,Bogor Indonesia,200,Atau bisa dg alasan perpindahan domisili orangtua/wali atau alasan lain seperti terjadi bencana alam/sosial dg paling banyak 5% dari total keseluruhan siswa yg diterima. #ManfaatZonasiSekolah,8:43:42,1103939336704208898,@melfeyadin,JAWA BARAT,2
2019-03-08,Malang,200,"25. Ketimpangan di masyarakat itu ga hanya soal ekonomi saja, pendidikan anak pun bisa jadi sumber ketimpangan. So mari dukung Zonasi Sekolah ini ya Tweeps. #ManfaatZonasiSekolah ",8:43:35,1103939307750879232,@IhwanBiru,JAWA TIMUR,3
2019-03-08,Surakarta Indonesia,200,Semoga tahun depan sistem Zonasi Sekolah bisa maksimal tidak seperti tahun kemarin #ManfaatZonasiSekolah,8:42:52,1103939127664205824,@zenithdevara_,JAWA TENGAH,3
2019-03-08,Jatiroto Wonogiri Jawa Tengah,200,#wonogiri #kulinerwonogiri #ukmjateng #jatiroto #jateng WA 0895349094402 kupasan baru mentah 127rb/kg matang 137rb/kg blm ongkir...... #kuliner #JatengGayeng #Indonesia #ManfaatZonasiSekolah,8:42:16,1103938974060470272,@metewonogiri,JAWA TENGAH,1
